 fmy(         308)=       2.744438343010E-02
 fmx(         308)=       2.744438335678E-02
 fmy(         309)=       2.153946413950E-02
 fmx(         309)=       2.153946419493E-02
 fmy(         310)=       1.674528471225E-02
 fmx(         310)=       1.674528465177E-02
 fmy(         311)=       1.292852791876E-02
 fmx(         311)=       1.292852818007E-02
 fmy(         312)=       9.927060481330E-03
 fmx(         312)=       9.927060023713E-03
 fmy(         313)=       7.592907047761E-03
 fmx(         313)=       7.592907695789E-03
 fmy(         314)=       5.791504872881E-03
 fmx(         314)=       5.791503798050E-03
 fmy(         315)=       4.408342552261E-03
 fmx(         315)=       4.408344184726E-03
 fmy(         316)=       3.350524834355E-03
 fmx(         316)=       3.350522613382E-03
 fmy(         317)=       2.543671928376E-03
 fmx(         317)=       2.543674563364E-03
 fmy(         318)=       1.929510904169E-03
 fmx(         318)=       1.929508432385E-03
 fmy(         319)=       1.462719367853E-03
 fmx(         319)=       1.462721095067E-03
 fmy(         320)=       1.108342606773E-03
 fmx(         320)=       1.108341933450E-03
 fmy(         321)=       8.395368959066E-04
 fmx(         321)=       8.395367180978E-04
 fmy(         322)=       6.357705004903E-04
 fmx(         322)=       6.357709127500E-04
 fmy(         323)=       4.813825272047E-04
 fmx(         323)=       4.813822253928E-04
 fmy(         324)=       3.644468987156E-04
 fmx(         324)=       3.644471320286E-04
 fmy(         325)=       2.759019193410E-04
 fmx(         325)=       2.759016801407E-04
 fmy(         326)=       2.088654586549E-04
 fmx(         326)=       2.088655958992E-04
 fmy(         327)=       1.581189543276E-04
 fmx(         327)=       1.581191476486E-04
 fmy(         328)=       1.197067763762E-04
 fmx(         328)=       1.197063762050E-04
 fmy(         329)=       9.063060640178E-05
 fmx(         329)=       9.063069599780E-05
 fmy(         330)=       6.862170546519E-05
 fmx(         330)=       6.862200474379E-05
 fmy(         331)=       5.196219656581E-05
 fmx(         331)=       5.196191698369E-05
 fmy(         332)=       3.935030817828E-05
 fmx(         332)=       3.935024514371E-05
 fmy(         333)=       2.980211122152E-05
 fmx(         333)=       2.980241382999E-05
 fmy(         334)=       2.257334007224E-05
 fmx(         334)=       2.257323554746E-05
 fmy(         335)=       1.709949376255E-05
 fmx(         335)=       1.709930203839E-05
 fmy(         336)=       1.295381120843E-05
 fmx(         336)=       1.295395529874E-05
 fmy(         337)=       9.814086190219E-06
 fmx(         337)=       9.814151688091E-06
 fmy(         338)=       7.435758705363E-06
 fmx(         338)=       7.435629230170E-06
 fmy(         339)=       5.633448004805E-06
 fmx(         339)=       5.633462684215E-06
 fmy(         340)=       4.267445686776E-06
 fmx(         340)=       4.267541529246E-06
 fmy(         341)=       3.231870420158E-06
 fmx(         341)=       3.231781342657E-06
 fmy(         342)=       2.446006492547E-06
 fmx(         342)=       2.445941263512E-06
 fmy(         343)=       1.848931543809E-06
 fmx(         343)=       1.849095036436E-06
 fmy(         344)=       1.394794595946E-06
 fmx(         344)=       1.394874027163E-06
 fmy(         345)=       1.048396892115E-06
 fmx(         345)=       1.048217255285E-06
 fmy(         346)=       7.825715208007E-07
 fmx(         346)=       7.824377031644E-07
 fmy(         347)=       5.768055385514E-07
 fmx(         347)=       5.769291445693E-07
 fmy(         348)=       4.154757982033E-07
 fmx(         348)=       4.156521635368E-07
 fmy(         349)=       2.853916042184E-07
 fmx(         349)=       2.853366551895E-07
 fmy(         350)=       1.705399324603E-07
 fmx(         350)=       1.703398512333E-07
 fmy(         351)=       5.764500819671E-02
 fmx(         351)=       5.764500824185E-02
 fmy(         352)=       5.561103670776E-02
 fmx(         352)=       5.561103668654E-02
 fmy(         353)=       5.171063756241E-02
 fmx(         353)=       5.171063757931E-02
 fmy(         354)=       4.629617271372E-02
 fmx(         354)=       4.629617262494E-02
